index,date,weekly_c,weekly_cp,cumulative_c,cumulative_cp
295,200406,8,8,16,17
296,200406,5,5,5,5
298,200406,5,5,5,5
299,200406,26,30,48,52
300,200406,5,5,5,5
301,200406,,,5,5
311,200406,5,5,5,5
314,200406,5,5,5,5
315,200406,5,5,5,5
316,200406,5,5,5,5
317,200406,6,6,8,8
318,200406,,,5,5
321,200406,6,6,10,10
322,200406,5,5,5,5
323,200406,5,5,37,37
325,200406,,,5,5
327,200406,5,5,5,5
331,200406,5,5,5,5
333,200406,5,5,6,7
338,200406,5,5,5,5
340,200406,6,7,13,15
342,200406,,,5,5
343,200406,,,5,5
344,200406,,,5,5
345,200406,5,5,5,5
346,200406,,,5,5
347,200406,5,5,6,7
349,200406,5,5,5,5
350,200406,,,5,5
352,200406,5,5,5,5
354,200406,5,5,5,5
358,200406,5,5,5,5
362,200406,,,5,5
364,200406,5,5,5,5
365,200406,5,5,5,5
366,200406,5,5,5,5
367,200406,5,5,5,5
371,200406,5,5,5,5
373,200406,,,5,5
374,200406,5,5,5,6
387,200406,5,5,5,5
388,200406,,,5,5
389,200406,,,5,5
391,200406,,,5,5
398,200406,5,5,5,5
407,200406,,,5,5
408,200406,5,5,5,5
410,200406,5,5,5,5
413,200406,5,5,5,6
424,200406,,,5,5
431,200406,14,15,23,26
433,200406,5,6,5,6
435,200406,,,5,5
446,200406,,,5,5
447,200406,5,5,5,5
449,200406,,,5,5
453,200406,5,5,5,5
454,200406,5,5,5,5
455,200406,,,5,5
460,200406,5,5,5,5
461,200406,5,5,5,5
462,200406,5,5,5,5
463,200406,,,5,5
467,200406,,,5,5
470,200406,,,5,5
477,200406,5,5,5,5
478,200406,5,5,5,5
479,200406,5,5,13,14
482,200406,5,5,5,5
487,200406,5,5,5,5
488,200406,,,5,5
494,200406,5,5,5,5
495,200406,,,5,5
497,200406,5,5,5,5
502,200406,5,5,5,5
504,200406,,,5,5
509,200406,5,5,5,5
510,200406,5,5,5,5
512,200406,5,5,5,5
513,200406,,,5,5
521,200406,,,5,5
523,200406,5,5,6,6
524,200406,5,5,5,5
525,200406,5,5,5,5
527,200406,5,5,5,5
528,200406,5,5,5,5
533,200406,5,5,5,5
534,200406,5,5,5,5
535,200406,5,5,5,5
546,200406,,,5,5
554,200406,39,39,53,54
556,200406,5,5,5,5
558,200406,,,5,5
562,200406,5,5,5,5
566,200406,5,5,5,5
572,200406,,,5,5
574,200406,5,5,5,5
576,200406,6,6,8,8
579,200406,5,5,5,5
581,200406,5,5,5,5
583,200406,5,5,5,5
585,200406,5,5,5,5
587,200406,5,5,5,5
588,200406,5,5,5,5
589,200406,,,5,5
590,200406,5,5,5,5
593,200406,5,5,5,5
599,200406,5,5,5,5
600,200406,,,5,5
601,200406,5,5,5,5
602,200406,,,5,5
606,200406,5,5,5,5
607,200406,5,5,5,5
608,200406,,,5,5
610,200406,5,5,5,5
616,200406,,,5,5
617,200406,5,5,5,5
620,200406,,,5,5
621,200406,5,5,5,5
624,200406,5,5,5,5
625,200406,5,5,5,5
626,200406,5,5,5,5
629,200406,,,5,5
633,200406,5,5,5,5
634,200406,5,5,5,5
635,200406,,,5,5
638,200406,5,5,5,5
639,200406,5,5,5,5
640,200406,5,5,5,5
644,200406,5,7,7,12
649,200406,5,5,5,5
650,200406,5,5,5,5
651,200406,5,5,5,5
653,200406,,5,5,6
659,200406,5,5,5,5
660,200406,5,5,5,5
662,200406,5,5,5,5
665,200406,9,10,14,15
667,200406,,,5,5
668,200406,5,5,5,5
671,200406,,,5,5
676,200406,5,5,5,5
679,200406,5,5,5,5
680,200406,5,5,9,13
681,200406,5,5,5,5
682,200406,5,5,5,5
686,200406,5,5,5,5
687,200406,5,5,6,6
688,200406,,,5,5
690,200406,5,5,5,5
691,200406,7,10,10,14
692,200406,7,7,12,12
693,200406,,,5,5
694,200406,5,5,5,5
696,200406,5,5,5,5
703,200406,5,5,5,5
704,200406,5,5,5,5
705,200406,,,5,5
706,200406,,,5,5
707,200406,,,5,5
709,200406,,,5,5
712,200406,5,5,5,5
713,200406,24,24,27,27
714,200406,5,5,6,8
715,200406,5,5,5,5
717,200406,5,5,6,6
718,200406,41,44,79,85
719,200406,5,5,11,11
720,200406,5,5,8,8
722,200406,,,5,5
728,200406,5,5,5,5
739,200406,,,5,5
740,200406,,,5,5
741,200406,5,5,5,5
742,200406,5,5,5,5
743,200406,5,5,5,5
744,200406,12,13,24,25
745,200406,20,20,31,31
746,200406,5,5,5,5
747,200406,5,5,5,5
753,200406,,,5,5
755,200406,5,5,5,5
763,200406,5,5,5,5
765,200406,5,5,5,5
766,200406,5,5,7,8
767,200406,22,23,35,37
769,200406,5,5,12,13
770,200406,20,20,37,37
771,200406,5,5,5,5
772,200406,,5,5,5
776,200406,5,5,5,5
778,200406,,,5,5
784,200406,,,5,5
785,200406,,,5,5
787,200406,5,5,5,5
790,200406,5,5,5,5
791,200406,,,5,5
792,200406,5,5,5,5
793,200406,5,5,5,8
794,200406,72,72,104,105
795,200406,5,5,5,5
797,200406,5,5,8,10
798,200406,5,5,5,5
799,200406,,,5,5
803,200406,5,5,5,5
804,200406,5,5,5,5
814,200406,5,5,5,5
817,200406,5,5,5,5
818,200406,5,5,5,5
819,200406,28,29,53,55
820,200406,5,5,5,5
821,200406,5,5,5,5
822,200406,5,5,8,8
823,200406,5,5,5,5
824,200406,5,5,5,5
825,200406,5,5,5,5
826,200406,5,5,5,5
828,200406,5,5,7,7
831,200406,,,5,5
832,200406,5,5,5,5
839,200406,5,5,5,5
843,200406,5,5,5,5
845,200406,5,5,5,5
846,200406,5,5,5,5
850,200406,5,5,5,5
852,200406,5,5,5,5
853,200406,5,5,5,5
861,200406,5,5,5,5
870,200406,5,5,5,5
871,200406,5,5,6,7
874,200406,5,5,5,5
875,200406,,,5,5
876,200406,,,5,7
877,200406,,,5,5
878,200406,5,5,5,5
879,200406,,,5,5
880,200406,8,10,14,16
881,200406,5,5,5,5
895,200406,,,5,5
897,200406,5,5,5,5
898,200406,5,5,5,5
900,200406,5,5,5,5
901,200406,5,5,5,5
902,200406,,,5,5
903,200406,5,5,5,5
904,200406,5,5,5,5
905,200406,5,5,5,5
919,200406,,,5,5
920,200406,5,5,5,5
921,200406,5,5,5,5
922,200406,5,5,5,5
923,200406,5,5,5,5
926,200406,5,5,5,5
927,200406,5,5,5,5
929,200406,9,9,14,14
930,200406,5,5,5,5
933,200406,5,5,5,5
944,200406,,,5,5
946,200406,5,5,5,5
947,200406,5,6,6,10
948,200406,5,5,5,5
949,200406,5,5,5,5
950,200406,5,5,5,5
951,200406,5,5,5,5
952,200406,,,5,5
953,200406,5,5,5,5
954,200406,29,29,46,46
955,200406,5,5,5,5
957,200406,,,5,5
969,200406,,5,5,6
970,200406,5,5,6,9
972,200406,5,5,5,5
973,200406,5,5,9,11
974,200406,5,5,5,5
975,200406,5,5,5,5
977,200406,5,5,5,5
979,200406,15,15,25,25
980,200406,8,8,13,13
994,200406,5,5,5,5
995,200406,5,6,9,11
997,200406,5,5,7,7
998,200406,7,9,11,14
999,200406,17,20,30,34
1000,200406,5,5,5,5
1002,200406,5,5,9,9
1003,200406,5,5,5,5
1004,200406,21,21,32,33
1005,200406,5,5,10,10
1008,200406,,5,5,5
1011,200406,,,5,5
1019,200406,5,5,5,5
1020,200406,5,5,5,5
1021,200406,5,5,5,5
1022,200406,5,5,5,5
1023,200406,5,5,11,11
1024,200406,5,5,6,6
1025,200406,7,7,8,8
1026,200406,26,26,44,44
1027,200406,5,5,7,7
1028,200406,5,5,6,6
1030,200406,5,5,5,5
1042,200406,,5,5,5
1044,200406,12,13,28,30
1045,200406,20,31,58,79
1046,200406,5,9,12,18
1047,200406,6,10,17,28
1048,200406,8,8,12,12
1049,200406,9,9,18,18
1050,200406,43,43,66,67
1051,200406,5,5,5,5
1056,200406,,5,5,5
1064,200406,,,5,5
1065,200406,5,5,5,5
1066,200406,5,5,5,6
1067,200406,29,32,91,105
1068,200406,7,8,8,9
1069,200406,9,12,19,22
1070,200406,5,5,7,8
1071,200406,6,6,13,13
1072,200406,130,131,221,222
1073,200406,5,5,8,8
1074,200406,9,9,12,12
1075,200406,5,5,5,5
1087,200406,5,5,5,5
1088,200406,5,5,5,5
1089,200406,16,18,28,30
1090,200406,18,20,61,73
1091,200406,12,14,37,39
1092,200406,9,10,16,17
1093,200406,18,19,21,22
1094,200406,41,41,73,73
1095,200406,34,34,56,56
1096,200406,5,5,5,5
1097,200406,5,5,5,5
1109,200406,5,5,5,5
1111,200406,5,5,5,5
1112,200406,108,138,215,258
1113,200406,12,12,14,14
1114,200406,6,6,12,12
1115,200406,5,5,7,7
1116,200406,5,5,12,12
1117,200406,24,24,47,47
1118,200406,5,5,5,5
1119,200406,5,5,5,5
1120,200406,5,5,5,5
1131,200406,,,5,5
1132,200406,5,5,6,6
1133,200406,19,25,29,36
1134,200406,41,43,78,82
1135,200406,36,37,60,61
1136,200406,19,19,22,22
1137,200406,12,12,12,12
1138,200406,12,12,19,19
1139,200406,11,11,15,15
1140,200406,5,5,5,5
1141,200406,5,5,5,5
1145,200406,,,5,5
1152,200406,5,5,5,5
1153,200406,5,5,5,5
1154,200406,,,5,5
1155,200406,76,77,143,145
1156,200406,61,63,119,123
1157,200406,90,91,155,156
1158,200406,21,21,27,27
1159,200406,5,5,7,7
1160,200406,7,7,10,10
1162,200406,5,5,5,5
1163,200406,5,5,5,5
1174,200406,5,5,5,5
1175,200406,7,7,10,10
1176,200406,13,14,17,20
1177,200406,144,149,271,287
1178,200406,132,132,239,240
1179,200406,74,74,114,114
1180,200406,21,21,30,30
1181,200406,5,5,5,5
1182,200406,5,5,5,5
1183,200406,5,5,5,5
1185,200406,8,8,14,14
1194,200406,26,26,40,40
1195,200406,8,8,17,17
1196,200406,46,46,93,96
1197,200406,175,177,331,342
1198,200406,226,226,408,408
1199,200406,84,84,121,121
1200,200406,9,9,13,13
1201,200406,5,5,5,5
1202,200406,5,5,5,5
1208,200406,,5,5,5
1213,200406,13,13,22,22
1214,200406,42,43,77,81
1215,200406,268,279,488,505
1216,200406,362,362,671,671
1217,200406,141,141,239,240
1218,200406,38,38,56,56
1219,200406,5,5,5,5
1220,200406,26,26,30,30
1221,200406,5,5,5,5
1222,200406,,,5,5
1227,200406,5,5,5,5
1228,200406,23,23,38,40
1229,200406,174,176,335,346
1230,200406,536,539,963,970
1231,200406,243,243,505,508
1232,200406,60,61,109,110
1233,200406,9,9,17,17
1234,200406,5,5,5,5
1235,200406,,,5,5
1238,200406,5,5,5,5
1240,200406,,,5,5
1242,200406,96,97,170,178
1243,200406,240,242,454,462
1244,200406,933,933,1713,1715
1245,200406,73,73,147,147
1246,200406,10,10,22,22
1248,200406,5,5,5,5
1249,200406,5,5,5,5
1251,200406,,,5,5
1254,200406,,5,5,5
1255,200406,,,5,5
1256,200406,123,123,198,204
1257,200406,557,559,983,988
1258,200406,228,229,395,397
1259,200406,55,56,100,101
1260,200406,5,5,8,8
1261,200406,6,6,6,6
1263,200406,,,5,5
1270,200406,72,72,107,107
1271,200406,367,369,660,663
1272,200406,163,163,276,276
1273,200406,19,19,30,30
1274,200406,5,5,5,5
1275,200406,5,5,5,5
1279,200406,,,5,5
1281,200406,,,5,5
1282,200406,462,469,788,796
1283,200406,237,240,439,442
1284,200406,86,86,147,147
1285,200406,6,6,13,13
1286,200406,5,5,6,6
1287,200406,5,5,5,5
1294,200406,609,613,1139,1148
1295,200406,198,198,342,343
1296,200406,7,7,10,10
1297,200406,5,5,6,6
1298,200406,,,5,5
1303,200406,,5,5,5
1305,200406,43,43,77,77
1306,200406,129,129,220,221
1307,200406,71,72,118,119
1308,200406,5,5,8,8
1309,200406,5,5,5,5
1310,200406,5,5,5,5
1312,200406,,,5,5
1317,200406,5,5,8,9
1318,200406,53,53,94,94
1319,200406,31,31,66,66
1320,200406,5,5,5,5
1321,200406,5,5,5,5
1322,200406,,,5,5
1323,200406,,,5,5
1328,200406,44,44,75,75
1329,200406,8,8,12,12
1330,200406,5,5,5,5
1338,200406,5,5,6,6
1339,200406,5,5,5,5
1340,200406,5,5,5,5
1342,200406,5,5,5,5
1347,200406,8,8,11,11
1348,200406,5,5,6,6
1349,200406,5,5,5,5
1350,200406,5,5,5,5
1351,200406,5,5,5,5
1355,200406,5,5,5,5
1356,200406,5,5,5,5
1357,200406,5,5,5,5
1358,200406,5,5,5,5
1359,200406,5,5,5,5
1360,200406,,,5,5
1362,200406,5,5,5,5
1363,200406,5,5,9,9
1364,200406,19,19,27,28
1367,200406,5,5,5,5
1368,200406,5,5,5,5
1369,200406,6,6,10,10
1396,200406,5,5,5,5
1546,200406,,,5,5
1588,200406,,,5,5
1589,200406,5,5,5,5
1602,200406,5,5,5,5
1675,200406,,,5,5
1689,200406,5,5,5,5
1699,200406,,,5,5
1719,200406,8,8,13,13
1726,200406,5,5,5,5
1727,200406,,,5,5
1731,200406,,,5,5
1743,200406,5,5,5,5
1750,200406,5,5,5,5
1755,200406,,,5,5
1756,200406,,,5,5
1828,200406,,,5,5
1888,200406,,,5,5
1893,200406,,,5,5
1944,200406,5,5,5,5
1964,200406,,,5,5
30,200406,,5,,5
38,200406,,,,5
47,200406,,,,5
68,200406,,5,,5
123,200406,,5,,5
244,200406,,5,,5
394,200406,,5,,5
396,200406,,,,5
466,200406,,5,,5
476,200406,,5,,5
489,200406,,5,,5
520,200406,,,,5
575,200406,,,,5
855,200406,,,,5
925,200406,,5,,5
1161,200406,,,,5
1280,200406,,5,,5
1365,200406,,,,5
2,200407,5,5,5,5
25,200407,5,5,5,5
26,200407,,,5,5
29,200407,,,5,5
32,200407,,5,5,5
33,200407,5,5,5,8
37,200407,,,5,6
43,200407,5,5,5,5
45,200407,5,5,7,13
46,200407,12,27,17,36
48,200407,,,5,5
51,200407,,,5,5
54,200407,5,5,5,6
55,200407,5,5,5,6
56,200407,5,5,6,10
58,200407,,,5,5
59,200407,5,5,5,5
60,200407,5,5,5,5
64,200407,5,5,5,5
65,200407,5,5,5,5
66,200407,5,8,10,17
69,200407,5,5,5,5
72,200407,7,7,16,16
78,200407,5,5,5,5
79,200407,5,5,5,6
82,200407,5,5,5,15
83,200407,,,5,5
84,200407,5,5,9,15
85,200407,,,5,5
87,200407,5,5,5,5
88,200407,5,5,5,5
90,200407,5,5,5,5
91,200407,9,9,12,12
97,200407,,,5,5
103,200407,,,5,5
104,200407,5,5,6,8
107,200407,5,5,5,5
108,200407,5,5,5,5
109,200407,5,5,5,5
110,200407,5,5,6,6
126,200407,5,5,5,5
127,200407,5,5,13,14
129,200407,,,5,5
137,200407,5,5,5,5
141,200407,,,5,5
143,200407,5,5,5,5
147,200407,5,5,5,5
148,200407,5,5,5,5
149,200407,,5,5,5
150,200407,5,5,5,5
165,200407,5,5,5,5
168,200407,5,5,5,5
169,200407,,,5,5
170,200407,,,5,5
181,200407,5,5,5,5
184,200407,5,5,5,5
185,200407,,,5,5
186,200407,5,5,5,5
190,200407,10,12,11,13
191,200407,,,5,5
204,200407,,,5,5
205,200407,5,5,5,5
208,200407,5,5,5,5
209,200407,5,5,5,5
210,200407,5,5,5,6
211,200407,5,5,6,8
228,200407,,,5,5
231,200407,5,5,5,5
232,200407,5,5,6,6
233,200407,5,5,5,5
234,200407,,,5,5
245,200407,5,5,5,5
250,200407,,,5,5
253,200407,5,5,5,5
254,200407,10,10,17,17
256,200407,,,5,5
265,200407,5,5,5,5
269,200407,,,5,5
270,200407,5,5,5,5
272,200407,8,10,12,14
273,200407,5,5,5,5
275,200407,5,5,5,5
276,200407,20,21,36,38
277,200407,5,5,14,14
278,200407,5,5,5,5
279,200407,5,5,5,5
288,200407,5,5,5,7
292,200407,5,5,5,5
293,200407,,,5,5
294,200407,5,5,6,6
295,200407,8,8,16,17
296,200407,5,5,5,5
298,200407,5,5,5,5
299,200407,29,33,53,57
300,200407,5,5,5,5
301,200407,,,5,5
311,200407,5,5,5,5
314,200407,5,5,5,5
315,200407,5,5,5,5
316,200407,,,5,5
317,200407,6,6,9,9
318,200407,,,5,5
321,200407,9,9,14,14
322,200407,5,5,5,5
323,200407,5,5,37,37
325,200407,,,5,5
327,200407,,,5,5
331,200407,5,5,5,5
333,200407,5,5,6,7
338,200407,,,5,5
340,200407,5,6,15,17
342,200407,,,5,5
343,200407,,,5,5
344,200407,5,5,5,5
345,200407,5,5,5,5
346,200407,,,5,5
347,200407,5,5,6,7
349,200407,5,5,5,5
350,200407,,,5,5
352,200407,5,5,5,5
354,200407,5,5,5,5
358,200407,5,5,5,5
362,200407,,,5,5
364,200407,,5,5,5
365,200407,5,5,5,5
366,200407,5,5,5,5
367,200407,5,5,5,5
371,200407,5,5,5,5
373,200407,,,5,5
374,200407,5,5,5,6
387,200407,5,5,5,5
388,200407,,,5,5
389,200407,,,5,5
391,200407,,,5,5
398,200407,5,5,5,5
407,200407,,,5,5
408,200407,5,5,5,5
410,200407,5,5,5,5
413,200407,5,5,5,6
424,200407,,,5,5
428,200407,5,5,5,5
431,200407,13,15,23,27
433,200407,5,6,5,6
435,200407,,,5,5
446,200407,,,5,5
447,200407,5,5,5,5
449,200407,,,5,5
453,200407,5,5,5,5
454,200407,5,5,5,5
455,200407,,,5,5
460,200407,5,5,5,5
461,200407,5,5,5,5
462,200407,5,5,5,5
463,200407,,,5,5
467,200407,,,5,5
470,200407,,,5,5
477,200407,5,5,5,5
478,200407,5,5,5,5
479,200407,6,6,15,16
482,200407,,,5,5
487,200407,5,5,5,5
488,200407,,,5,5
494,200407,5,5,5,5
495,200407,,,5,5
497,200407,5,5,5,5
502,200407,5,5,5,5
504,200407,,,5,5
509,200407,5,5,5,5
510,200407,5,5,5,5
512,200407,5,5,5,5
513,200407,,,5,5
521,200407,5,5,5,5
523,200407,5,5,6,6
524,200407,5,5,5,5
525,200407,5,5,5,5
527,200407,5,5,5,5
528,200407,,,5,5
533,200407,5,5,5,5
534,200407,5,5,5,5
535,200407,5,5,5,5
539,200407,5,5,5,5
546,200407,,,5,5
554,200407,45,46,60,62
556,200407,5,5,5,5
558,200407,,,5,5
562,200407,5,5,5,5
566,200407,5,5,5,5
572,200407,,,5,5
574,200407,5,5,5,5
576,200407,6,6,8,8
579,200407,5,5,5,5
581,200407,5,5,5,5
583,200407,5,5,5,5
585,200407,5,5,5,5
587,200407,,,5,5
588,200407,5,5,5,5
589,200407,,,5,5
590,200407,5,5,5,5
591,200407,5,5,5,5
593,200407,5,5,5,5
599,200407,5,5,5,5
600,200407,,,5,5
601,200407,5,5,5,5
602,200407,,,5,5
605,200407,5,5,5,5
606,200407,5,5,5,5
607,200407,5,5,5,5
608,200407,,,5,5
610,200407,5,5,5,5
616,200407,,,5,5
617,200407,5,5,5,5
620,200407,,,5,5
621,200407,5,5,5,5
623,200407,5,5,5,5
624,200407,5,5,5,5
625,200407,5,5,5,5
626,200407,5,5,5,5
629,200407,,,5,5
633,200407,5,5,5,5
634,200407,5,5,5,5
635,200407,,,5,5
638,200407,5,5,5,5
639,200407,5,5,5,5
640,200407,5,5,5,5
644,200407,5,7,8,13
649,200407,,,5,5
650,200407,5,5,5,5
651,200407,5,5,5,5
653,200407,,,5,6
659,200407,5,5,5,5
660,200407,5,5,5,5
662,200407,5,5,5,5
665,200407,9,10,15,17
667,200407,,,5,5
668,200407,5,5,5,5
671,200407,,,5,5
676,200407,5,5,5,5
679,200407,5,5,5,5
680,200407,5,5,9,13
681,200407,5,5,5,5
682,200407,5,5,5,5
686,200407,5,5,5,5
687,200407,5,5,6,6
688,200407,,,5,5
690,200407,5,5,5,5
691,200407,7,10,10,14
692,200407,7,7,13,13
693,200407,,,5,5
694,200407,5,5,5,5
696,200407,5,5,5,5
703,200407,5,5,5,5
704,200407,5,5,5,5
705,200407,,,5,5
706,200407,5,5,5,6
707,200407,,,5,5
708,200407,5,5,5,5
709,200407,,,5,5
712,200407,5,5,5,5
713,200407,23,23,27,27
714,200407,5,5,7,9
715,200407,5,5,5,5
717,200407,6,6,7,7
718,200407,37,43,82,91
719,200407,5,5,14,14
720,200407,5,5,9,9
722,200407,,,5,5
728,200407,5,5,5,5
739,200407,,,5,5
740,200407,,,5,5
741,200407,5,5,5,5
742,200407,5,5,5,5
743,200407,5,5,5,5
744,200407,14,16,26,28
745,200407,32,32,47,47
746,200407,,,5,5
747,200407,5,5,5,5
753,200407,,,5,5
755,200407,5,5,5,5
763,200407,5,5,5,5
765,200407,5,5,5,5
766,200407,5,5,7,9
767,200407,21,22,38,40
769,200407,5,5,12,13
770,200407,16,17,38,39
771,200407,5,5,5,5
772,200407,,5,5,5
776,200407,5,5,5,5
778,200407,,,5,5
784,200407,,,5,5
785,200407,,,5,5
787,200407,5,5,5,5
790,200407,,,5,5
791,200407,,,5,5
792,200407,5,5,5,5
793,200407,5,5,5,10
794,200407,72,72,112,113
795,200407,5,5,5,5
797,200407,5,5,9,11
798,200407,5,5,5,5
799,200407,,,5,5
803,200407,5,5,5,5
804,200407,5,5,5,5
814,200407,5,5,5,5
817,200407,5,5,5,5
818,200407,5,5,5,5
819,200407,26,27,56,58
820,200407,,,5,5
821,200407,5,5,5,5
822,200407,5,5,8,8
823,200407,5,5,5,5
824,200407,,,5,5
825,200407,5,5,5,5
826,200407,5,5,5,5
828,200407,,5,7,9
831,200407,,,5,5
832,200407,,,5,5
839,200407,5,5,5,5
843,200407,5,5,5,5
845,200407,5,5,5,5
846,200407,5,5,5,5
850,200407,5,5,5,5
852,200407,5,5,5,5
853,200407,5,5,5,5
855,200407,5,5,5,5
861,200407,5,5,5,5
870,200407,5,5,5,5
871,200407,5,5,6,7
874,200407,5,5,5,5
875,200407,5,5,5,5
876,200407,5,5,5,8
877,200407,,,5,5
878,200407,5,5,5,5
879,200407,,,5,5
880,200407,9,13,16,20
881,200407,5,5,5,5
895,200407,,,5,5
897,200407,5,5,5,5
898,200407,5,5,5,5
900,200407,5,5,5,5
901,200407,5,5,5,5
902,200407,,,5,5
903,200407,5,5,5,5
904,200407,5,5,5,5
905,200407,,,5,5
919,200407,,,5,5
920,200407,5,5,5,5
921,200407,5,5,5,5
922,200407,5,5,5,5
923,200407,5,5,5,5
926,200407,5,5,5,5
927,200407,,,5,5
929,200407,13,13,19,19
930,200407,5,5,5,5
933,200407,5,5,5,5
944,200407,,,5,5
946,200407,5,5,5,5
947,200407,5,5,7,11
948,200407,,,5,5
949,200407,5,5,5,5
950,200407,5,5,5,5
951,200407,5,5,5,5
952,200407,,,5,5
953,200407,,,5,5
954,200407,31,31,51,51
955,200407,5,5,5,5
957,200407,,,5,5
969,200407,,5,5,6
970,200407,5,5,6,9
972,200407,5,5,5,6
973,200407,5,5,10,12
974,200407,5,5,6,6
975,200407,5,5,5,5
977,200407,5,5,5,5
979,200407,15,15,28,28
980,200407,9,10,15,16
994,200407,5,5,5,5
995,200407,5,5,9,11
997,200407,5,5,7,7
998,200407,8,11,14,18
999,200407,14,17,32,36
1000,200407,5,5,5,5
1001,200407,5,5,5,5
1002,200407,5,5,9,9
1003,200407,5,5,5,5
1004,200407,23,23,36,37
1005,200407,5,5,12,12
1008,200407,,5,5,5
1011,200407,,,5,5
1019,200407,5,5,5,5
1020,200407,5,5,5,5
1021,200407,,5,5,5
1022,200407,,,5,5
1023,200407,5,5,13,13
1024,200407,5,5,6,6
1025,200407,5,5,8,8
1026,200407,28,28,48,48
1027,200407,5,5,8,8
1028,200407,5,5,6,6
1030,200407,5,5,5,5
1042,200407,,5,5,5
1044,200407,7,8,29,31
1045,200407,15,24,60,82
1046,200407,7,11,15,21
1047,200407,5,5,17,28
1048,200407,8,8,14,14
1049,200407,9,9,18,18
1050,200407,50,50,77,78
1051,200407,5,5,5,5
1053,200407,5,5,5,5
1054,200407,5,5,5,5
1056,200407,,5,5,5
1064,200407,,,5,5
1065,200407,5,5,5,5
1066,200407,5,5,6,7
1067,200407,26,30,95,110
1068,200407,6,7,8,9
1069,200407,5,5,19,22
1070,200407,8,8,10,11
1071,200407,6,6,15,15
1072,200407,136,136,240,241
1073,200407,10,10,13,13
1074,200407,10,10,13,13
1075,200407,5,5,5,5
1087,200407,5,5,5,5
1088,200407,5,5,5,5
1089,200407,18,20,31,33
1090,200407,17,20,64,78
1091,200407,10,12,37,39
1092,200407,8,8,17,18
1093,200407,20,21,24,25
1094,200407,46,46,84,84
1095,200407,35,35,60,60
1096,200407,5,5,5,5
1097,200407,,,5,5
1109,200407,5,5,5,5
1111,200407,5,5,5,5
1112,200407,79,106,223,268
1113,200407,11,12,14,15
1114,200407,7,7,13,13
1115,200407,5,5,7,7
1116,200407,5,5,12,12
1117,200407,23,23,50,50
1118,200407,5,5,6,6
1119,200407,5,5,5,5
1120,200407,,,5,5
1131,200407,,,5,5
1132,200407,5,5,6,6
1133,200407,14,15,30,37
1134,200407,35,39,86,92
1135,200407,38,39,65,66
1136,200407,18,18,22,22
1137,200407,11,11,12,12
1138,200407,13,13,20,20
1139,200407,13,13,18,18
1140,200407,,,5,5
1141,200407,5,5,5,5
1145,200407,,,5,5
1152,200407,14,14,16,16
1153,200407,5,5,6,6
1154,200407,,,5,5
1155,200407,70,71,154,156
1156,200407,56,58,123,128
1157,200407,93,94,165,166
1158,200407,19,19,27,27
1159,200407,5,5,8,8
1160,200407,7,7,11,11
1162,200407,5,5,5,5
1163,200407,5,5,5,5
1174,200407,5,5,5,5
1175,200407,6,6,10,10
1176,200407,9,10,17,20
1177,200407,127,132,279,295
1178,200407,117,117,247,248
1179,200407,78,78,126,126
1180,200407,24,24,34,34
1181,200407,5,5,6,6
1182,200407,5,5,5,5
1183,200407,5,5,5,5
1185,200407,8,8,15,15
1194,200407,22,22,42,42
1195,200407,9,9,19,19
1196,200407,44,44,96,99
1197,200407,173,175,363,374
1198,200407,228,228,436,436
1199,200407,87,87,131,131
1200,200407,15,15,20,20
1201,200407,5,5,5,5
1202,200407,5,5,5,5
1208,200407,,5,5,5
1213,200407,10,10,23,23
1214,200407,42,43,83,87
1215,200407,266,274,524,541
1216,200407,333,334,695,696
1217,200407,129,129,254,255
1218,200407,33,33,59,59
1219,200407,5,5,5,5
1220,200407,32,33,36,37
1221,200407,5,5,5,5
1222,200407,,,5,5
1227,200407,5,5,5,5
1228,200407,25,25,41,43
1229,200407,171,173,357,368
1230,200407,532,536,1015,1023
1231,200407,237,237,530,533
1232,200407,58,59,116,117
1233,200407,11,11,19,19
1234,200407,5,5,5,5
1235,200407,,,5,5
1238,200407,5,5,5,5
1240,200407,,,5,5
1242,200407,94,96,179,188
1243,200407,247,249,485,494
1244,200407,903,903,1791,1793
1245,200407,84,84,160,160
1246,200407,11,11,24,24
1248,200407,5,5,5,5
1249,200407,5,5,5,5
1251,200407,,,5,5
1254,200407,,5,5,5
1255,200407,,,5,5
1256,200407,121,121,210,216
1257,200407,570,572,1038,1043
1258,200407,236,237,422,424
1259,200407,54,55,105,106
1260,200407,5,5,8,8
1261,200407,5,5,6,6
1263,200407,,,5,5
1266,200407,5,5,5,5
1270,200407,72,72,113,113
1271,200407,369,369,693,696
1272,200407,158,158,291,291
1273,200407,19,19,31,31
1274,200407,5,5,5,5
1275,200407,5,5,5,5
1276,200407,5,5,5,5
1279,200407,,,5,5
1281,200407,,,5,5
1282,200407,470,481,835,848
1283,200407,219,220,459,462
1284,200407,93,93,159,159
1285,200407,5,5,13,13
1286,200407,5,5,6,6
1287,200407,5,5,5,5
1294,200407,594,599,1183,1193
1295,200407,188,188,372,373
1296,200407,6,6,11,11
1297,200407,5,5,6,6
1298,200407,,,5,5
1303,200407,,5,5,5
1305,200407,41,41,78,78
1306,200407,133,133,238,239
1307,200407,73,74,131,132
1308,200407,5,5,10,10
1309,200407,5,5,5,5
1310,200407,5,5,5,5
1312,200407,5,5,5,5
