index,date,n
186,200418,1
190,200418,1
210,200418,1
232,200418,1
254,200418,2
272,200418,5
276,200418,17
277,200418,2
292,200418,1
294,200418,2
295,200418,3
299,200418,11
317,200418,12
318,200418,1
321,200418,2
323,200418,1
340,200418,4
431,200418,1
433,200418,2
454,200418,1
483,200418,1
505,200418,1
554,200418,15
609,200418,1
639,200418,1
640,200418,1
651,200418,3
662,200418,3
680,200418,3
718,200418,4
741,200418,1
763,200418,1
767,200418,5
793,200418,1
794,200418,10
801,200418,1
819,200418,4
820,200418,1
870,200418,1
880,200418,1
907,200418,1
924,200418,1
926,200418,1
947,200418,1
951,200418,1
954,200418,3
955,200418,1
958,200418,2
977,200418,1
980,200418,2
995,200418,1
997,200418,1
1002,200418,1
1004,200418,1
1005,200418,1
1026,200418,2
1029,200418,1
1045,200418,1
1050,200418,2
1053,200418,1
1069,200418,1
1072,200418,4
1073,200418,1
1094,200418,1
1095,200418,1
1108,200418,2
1112,200418,1
1114,200418,1
1117,200418,2
1123,200418,1
1127,200418,1
1128,200418,1
1129,200418,1
1130,200418,1
1135,200418,1
1139,200418,1
1150,200418,23
1156,200418,1
1157,200418,1
1163,200418,1
1176,200418,1
1177,200418,9
1178,200418,5
1179,200418,2
1189,200418,1
1194,200418,2
1196,200418,1
1197,200418,8
1198,200418,8
1199,200418,1
1213,200418,1
1214,200418,2
1215,200418,13
1216,200418,8
1217,200418,1
1218,200418,1
1228,200418,1
1229,200418,9
1230,200418,14
1231,200418,5
1233,200418,1
1242,200418,7
1243,200418,9
1244,200418,9
1245,200418,6
1246,200418,2
1256,200418,8
1257,200418,8
1258,200418,1
1271,200418,14
1272,200418,8
1273,200418,1
1282,200418,7
1283,200418,21
1284,200418,4
1285,200418,1
1294,200418,16
1295,200418,12
1306,200418,10
1307,200418,5
1318,200418,3
1319,200418,2
1328,200418,1
1351,200418,1
1719,200418,1
46,200419,2
72,200419,2
90,200419,1
91,200419,2
106,200419,1
108,200419,1
110,200419,3
119,200419,1
125,200419,2
127,200419,8
232,200419,1
254,200419,11
272,200419,4
276,200419,13
277,200419,2
299,200419,11
317,200419,3
321,200419,1
341,200419,1
431,200419,1
454,200419,3
479,200419,1
528,200419,1
554,200419,2
593,200419,1
639,200419,1
644,200419,1
653,200419,1
718,200419,5
793,200419,1
819,200419,2
821,200419,1
844,200419,1
870,200419,1
878,200419,1
884,200419,1
901,200419,2
905,200419,1
929,200419,1
951,200419,12
954,200419,3
959,200419,1
979,200419,6
999,200419,6
1004,200419,1
1009,200419,1
1023,200419,1
1030,200419,1
1045,200419,1
1048,200419,1
1050,200419,2
1052,200419,1
1067,200419,1
1069,200419,1
1071,200419,1
1072,200419,5
1073,200419,1
1074,200419,6
1090,200419,1
1094,200419,4
1095,200419,1
1098,200419,1
1112,200419,1
1115,200419,1
1123,200419,2
1133,200419,1
1134,200419,1
1137,200419,2
1152,200419,1
1155,200419,1
1156,200419,1
1157,200419,6
1158,200419,2
1159,200419,1
1176,200419,2
1177,200419,5
1178,200419,6
1179,200419,5
1180,200419,2
1194,200419,3
1195,200419,1
1197,200419,8
1198,200419,4
1199,200419,5
1201,200419,2
1214,200419,2
1215,200419,9
1216,200419,16
1217,200419,4
1218,200419,1
1220,200419,2
1229,200419,14
1230,200419,28
1231,200419,7
1232,200419,3
1233,200419,1
1242,200419,3
1243,200419,11
1244,200419,41
1245,200419,2
1256,200419,5
1257,200419,31
1258,200419,4
1259,200419,2
1260,200419,1
1270,200419,7
1271,200419,19
1272,200419,9
1274,200419,1
1282,200419,45
1283,200419,31
1284,200419,1
1285,200419,1
1294,200419,30
1295,200419,19
1298,200419,1
1305,200419,3
1306,200419,9
1307,200419,5
1308,200419,1
1309,200419,1
1310,200419,1
1318,200419,7
1319,200419,1
1328,200419,2
1329,200419,1
1347,200419,1
1355,200419,1
1358,200419,2
1362,200419,1
1363,200419,1
33,200421,1
37,200421,1
46,200421,1
50,200421,1
65,200421,1
72,200421,2
84,200421,1
88,200421,1
90,200421,1
91,200421,2
105,200421,1
109,200421,2
110,200421,1
127,200421,7
130,200421,1
146,200421,1
169,200421,1
232,200421,2
233,200421,1
235,200421,1
254,200421,19
255,200421,1
257,200421,1
272,200421,1
276,200421,18
277,200421,5
278,200421,1
289,200421,1
295,200421,4
297,200421,1
298,200421,2
299,200421,53
317,200421,5
321,200421,3
322,200421,1
343,200421,1
344,200421,1
388,200421,4
411,200421,1
413,200421,1
431,200421,2
435,200421,1
479,200421,4
483,200421,1
491,200421,2
503,200421,1
528,200421,1
554,200421,6
560,200421,1
605,200421,1
644,200421,1
662,200421,1
665,200421,1
688,200421,1
689,200421,1
691,200421,1
692,200421,2
703,200421,1
713,200421,2
715,200421,1
716,200421,1
718,200421,14
743,200421,2
744,200421,2
751,200421,1
752,200421,1
767,200421,6
770,200421,2
793,200421,1
794,200421,6
819,200421,11
820,200421,1
844,200421,2
852,200421,1
870,200421,1
871,200421,1
876,200421,1
898,200421,1
903,200421,1
904,200421,1
929,200421,3
947,200421,1
954,200421,14
955,200421,1
956,200421,2
959,200421,1
969,200421,6
974,200421,1
975,200421,1
978,200421,1
979,200421,2
980,200421,2
989,200421,1
995,200421,1
1001,200421,1
1002,200421,2
1003,200421,2
1004,200421,10
1005,200421,1
1025,200421,1
1026,200421,2
1027,200421,2
1028,200421,2
1046,200421,2
1049,200421,2
1050,200421,7
1056,200421,1
1061,200421,1
1066,200421,1
1067,200421,1
1069,200421,2
1071,200421,2
1072,200421,19
1073,200421,5
1090,200421,1
1091,200421,1
1093,200421,3
1094,200421,10
1095,200421,2
1096,200421,1
1097,200421,1
1106,200421,1
1110,200421,1
1112,200421,10
1114,200421,4
1115,200421,1
1117,200421,2
1134,200421,11
1135,200421,1
1136,200421,2
1137,200421,1
1150,200421,2
1155,200421,3
1156,200421,4
1157,200421,6
1160,200421,2
1175,200421,2
1176,200421,3
1177,200421,15
1178,200421,8
1179,200421,3
1180,200421,2
1194,200421,3
1196,200421,2
1197,200421,19
1198,200421,9
1199,200421,6
1200,200421,1
1213,200421,2
1214,200421,6
1215,200421,20
1216,200421,58
1217,200421,18
1218,200421,1
1220,200421,3
1228,200421,3
1229,200421,19
1230,200421,31
1231,200421,13
1232,200421,6
1233,200421,3
1237,200421,2
1238,200421,6
1242,200421,13
1243,200421,23
1244,200421,49
1245,200421,11
1246,200421,1
1256,200421,16
1257,200421,26
1258,200421,18
1259,200421,6
1270,200421,7
1271,200421,29
1272,200421,11
1273,200421,1
1282,200421,25
1283,200421,45
1284,200421,10
1285,200421,1
1294,200421,37
1295,200421,16
1305,200421,2
1306,200421,11
1307,200421,5
1318,200421,4
1319,200421,2
1328,200421,1
1329,200421,1
1330,200421,1
1339,200421,1
1355,200421,2
1358,200421,1
1719,200421,5
1973,200421,1
33,200429,1
46,200429,8
72,200429,3
77,200429,1
82,200429,1
83,200429,1
85,200429,1
88,200429,1
91,200429,1
105,200429,1
110,200429,13
122,200429,2
124,200429,2
127,200429,7
148,200429,1
167,200429,1
184,200429,1
186,200429,1
190,200429,1
191,200429,1
208,200429,1
211,200429,3
212,200429,2
232,200429,1
233,200429,2
251,200429,1
253,200429,1
254,200429,17
257,200429,2
272,200429,2
276,200429,28
277,200429,5
278,200429,1
279,200429,1
280,200429,1
295,200429,7
299,200429,15
300,200429,1
317,200429,8
319,200429,1
321,200429,5
323,200429,2
340,200429,2
345,200429,1
358,200429,2
367,200429,1
388,200429,3
411,200429,1
413,200429,1
431,200429,2
433,200429,1
436,200429,9
456,200429,1
459,200429,1
479,200429,2
482,200429,1
502,200429,1
504,200429,1
509,200429,1
510,200429,1
528,200429,1
530,200429,1
554,200429,149
599,200429,1
634,200429,1
651,200429,2
661,200429,1
662,200429,3
669,200429,1
679,200429,1
682,200429,1
687,200429,1
692,200429,1
718,200429,12
739,200429,1
744,200429,3
753,200429,1
766,200429,1
767,200429,1
768,200429,1
769,200429,2
770,200429,3
794,200429,4
797,200429,3
803,200429,1
814,200429,1
818,200429,1
819,200429,29
855,200429,1
876,200429,2
900,200429,1
901,200429,1
906,200429,1
929,200429,3
948,200429,1
950,200429,1
954,200429,14
958,200429,2
959,200429,1
969,200429,2
978,200429,2
979,200429,1
982,200429,1
999,200429,2
1001,200429,2
1002,200429,2
1004,200429,5
1008,200429,1
1027,200429,2
1028,200429,1
1045,200429,1
1048,200429,2
1066,200429,1
1067,200429,1
1072,200429,7
1073,200429,2
1074,200429,1
1075,200429,1
1090,200429,2
1092,200429,1
1093,200429,1
1094,200429,2
1095,200429,3
1096,200429,1
1106,200429,1
1109,200429,1
1112,200429,11
1113,200429,1
1117,200429,2
1120,200429,1
1127,200429,1
1134,200429,4
1139,200429,1
1150,200429,8
1155,200429,3
1156,200429,4
1157,200429,5
1158,200429,1
1159,200429,1
1176,200429,1
1177,200429,9
1178,200429,6
1179,200429,4
1180,200429,1
1194,200429,2
1196,200429,2
1197,200429,15
1198,200429,5
1199,200429,1
1201,200429,1
1205,200429,1
1213,200429,1
1214,200429,4
1215,200429,19
1216,200429,35
1217,200429,6
1218,200429,1
1220,200429,5
1223,200429,1
1228,200429,2
1229,200429,18
1230,200429,28
1231,200429,8
1232,200429,4
1242,200429,11
1243,200429,21
1244,200429,45
1245,200429,5
1249,200429,1
1256,200429,5
1257,200429,17
1258,200429,13
1259,200429,7
1270,200429,8
1271,200429,20
1272,200429,8
1282,200429,18
1283,200429,18
1284,200429,3
1286,200429,1
1287,200429,1
1294,200429,24
1295,200429,7
1296,200429,1
1306,200429,5
1307,200429,3
1309,200429,1
1318,200429,1
1328,200429,6
1345,200429,1
1354,200429,1
1363,200429,3
1364,200429,7
1369,200429,1
1612,200429,1
1719,200429,1
2,200422,1
33,200422,2
38,200422,1
46,200422,7
54,200422,3
56,200422,1
72,200422,5
73,200422,1
77,200422,1
84,200422,2
90,200422,1
91,200422,6
92,200422,1
105,200422,1
110,200422,1
125,200422,1
127,200422,5
128,200422,1
129,200422,1
167,200422,2
168,200422,2
169,200422,1
190,200422,1
208,200422,1
210,200422,1
211,200422,3
228,200422,1
229,200422,1
233,200422,1
251,200422,2
254,200422,18
255,200422,1
272,200422,5
274,200422,1
275,200422,1
276,200422,21
277,200422,4
295,200422,6
298,200422,2
299,200422,42
317,200422,6
321,200422,4
324,200422,2
340,200422,4
342,200422,1
343,200422,1
345,200422,1
374,200422,1
388,200422,1
408,200422,1
431,200422,2
435,200422,1
437,200422,1
454,200422,5
461,200422,1
478,200422,1
479,200422,1
481,200422,1
483,200422,1
509,200422,1
528,200422,1
554,200422,87
560,200422,1
567,200422,1
617,200422,1
637,200422,1
644,200422,1
651,200422,1
662,200422,1
679,200422,1
704,200422,3
713,200422,1
714,200422,1
715,200422,3
718,200422,19
741,200422,1
744,200422,8
767,200422,1
769,200422,1
794,200422,6
804,200422,1
819,200422,7
823,200422,1
854,200422,1
855,200422,1
870,200422,1
874,200422,1
878,200422,2
903,200422,2
905,200422,1
906,200422,1
929,200422,5
947,200422,1
954,200422,5
955,200422,1
956,200422,1
969,200422,1
970,200422,1
976,200422,1
977,200422,1
998,200422,1
999,200422,1
1004,200422,4
1005,200422,4
1017,200422,2
1020,200422,1
1025,200422,1
1026,200422,1
1033,200422,1
1044,200422,2
1045,200422,1
1046,200422,1
1050,200422,3
1051,200422,8
1053,200422,1
1066,200422,1
1067,200422,1
1069,200422,1
1070,200422,1
1071,200422,1
1072,200422,10
1073,200422,7
1074,200422,5
1090,200422,11
1091,200422,3
1092,200422,1
1094,200422,2
1095,200422,3
1097,200422,1
1109,200422,1
1112,200422,10
1113,200422,1
1116,200422,1
1117,200422,4
1123,200422,11
1134,200422,4
1135,200422,3
1136,200422,2
1138,200422,2
1141,200422,1
1150,200422,1
1155,200422,3
1156,200422,2
1157,200422,6
1158,200422,1
1159,200422,3
1177,200422,10
1178,200422,5
1179,200422,2
1180,200422,2
1189,200422,1
1197,200422,16
1198,200422,6
1199,200422,3
1202,200422,1
1213,200422,2
1214,200422,3
1215,200422,29
1216,200422,21
1217,200422,5
1218,200422,1
1220,200422,1
1228,200422,1
1229,200422,9
1230,200422,34
1231,200422,20
1232,200422,10
1233,200422,2
1238,200422,1
1242,200422,2
1243,200422,15
1244,200422,85
1245,200422,5
1246,200422,1
1247,200422,1
1256,200422,5
1257,200422,44
1258,200422,19
1259,200422,5
1260,200422,1
1261,200422,1
1270,200422,6
1271,200422,26
1272,200422,12
1275,200422,1
1282,200422,32
1283,200422,26
1284,200422,13
1285,200422,1
1294,200422,67
1295,200422,27
1300,200422,2
1305,200422,3
1306,200422,9
1307,200422,8
1317,200422,1
1318,200422,4
1319,200422,1
1328,200422,3
1329,200422,1
1345,200422,2
1355,200422,1
1357,200422,1
1362,200422,2
1363,200422,3
1364,200422,5
1367,200422,1
1368,200422,1
1369,200422,1
32,200423,1
33,200423,1
44,200423,2
46,200423,8
54,200423,3
68,200423,1
72,200423,5
82,200423,1
91,200423,4
106,200423,1
109,200423,1
110,200423,1
122,200423,1
125,200423,1
127,200423,2
128,200423,1
149,200423,1
212,200423,2
232,200423,1
254,200423,20
255,200423,1
272,200423,1
276,200423,17
277,200423,7
278,200423,1
294,200423,2
295,200423,6
298,200423,1
299,200423,20
300,200423,1
317,200423,6
321,200423,9
340,200423,1
343,200423,1
388,200423,1
431,200423,1
454,200423,1
479,200423,1
506,200423,1
509,200423,3
554,200423,144
561,200423,1
599,200423,1
660,200423,1
662,200423,1
677,200423,1
692,200423,1
713,200423,4
718,200423,6
739,200423,1
744,200423,4
745,200423,3
766,200423,1
767,200423,2
794,200423,7
795,200423,1
797,200423,1
799,200423,1
819,200423,3
832,200423,1
846,200423,2
848,200423,1
853,200423,1
880,200423,1
926,200423,1
929,200423,4
951,200423,2
954,200423,12
956,200423,1
969,200423,5
975,200423,1
978,200423,1
979,200423,10
980,200423,2
995,200423,1
998,200423,1
1002,200423,2
1004,200423,6
1005,200423,2
1026,200423,1
1027,200423,1
1028,200423,1
1050,200423,3
1051,200423,2
1066,200423,1
1067,200423,2
1068,200423,1
1072,200423,4
1073,200423,2
1074,200423,2
1089,200423,2
1090,200423,2
1093,200423,2
1094,200423,1
1095,200423,3
1112,200423,15
1114,200423,1
1117,200423,3
1118,200423,1
1123,200423,13
1134,200423,2
1135,200423,3
1136,200423,3
1138,200423,1
1140,200423,2
1150,200423,5
1152,200423,2
1155,200423,2
1156,200423,4
1157,200423,2
1158,200423,1
1175,200423,3
1176,200423,1
1177,200423,8
1178,200423,12
1179,200423,4
1180,200423,2
1181,200423,1
1196,200423,4
1197,200423,18
1198,200423,15
1199,200423,1
1201,200423,3
1214,200423,3
1215,200423,29
1216,200423,21
1217,200423,5
1218,200423,2
1220,200423,1
1228,200423,2
1229,200423,27
1230,200423,31
1231,200423,23
1232,200423,5
1233,200423,2
1242,200423,14
1243,200423,28
1244,200423,67
1245,200423,4
1246,200423,1
1256,200423,24
1257,200423,27
1258,200423,20
1259,200423,10
1261,200423,1
1270,200423,5
1271,200423,49
1272,200423,19
1273,200423,3
1282,200423,19
1283,200423,38
1284,200423,13
1285,200423,3
1294,200423,40
1295,200423,31
1296,200423,1
1298,200423,2
1305,200423,5
1306,200423,18
1307,200423,12
1308,200423,1
1310,200423,1
1318,200423,8
1319,200423,1
1328,200423,8
1348,200423,1
1355,200423,3
1363,200423,1
1364,200423,2
1367,200423,1
1369,200423,1
1668,200423,2
1750,200423,1
46,200425,1
72,200425,5
90,200425,1
91,200425,1
102,200425,1
107,200425,1
109,200425,1
110,200425,1
127,200425,2
173,200425,1
192,200425,1
210,200425,1
212,200425,1
213,200425,1
231,200425,1
232,200425,1
234,200425,1
254,200425,14
272,200425,1
276,200425,20
277,200425,3
293,200425,1
295,200425,7
298,200425,1
299,200425,15
301,200425,1
317,200425,7
320,200425,3
321,200425,2
322,200425,2
340,200425,1
343,200425,1
386,200425,1
388,200425,4
431,200425,2
435,200425,1
509,200425,1
510,200425,1
527,200425,1
554,200425,19
556,200425,1
644,200425,1
651,200425,1
654,200425,1
662,200425,1
692,200425,2
713,200425,1
714,200425,1
718,200425,4
744,200425,6
767,200425,4
772,200425,1
776,200425,1
794,200425,1
797,200425,1
819,200425,2
821,200425,1
823,200425,1
846,200425,2
853,200425,1
854,200425,1
870,200425,5
876,200425,3
880,200425,1
908,200425,1
919,200425,2
926,200425,8
929,200425,2
954,200425,2
969,200425,1
979,200425,1
995,200425,1
1001,200425,1
1004,200425,2
1025,200425,1
1027,200425,1
1028,200425,2
1048,200425,1
1049,200425,1
1050,200425,1
1067,200425,1
1068,200425,1
1072,200425,3
1073,200425,1
1090,200425,1
1091,200425,1
1094,200425,2
1096,200425,1
1112,200425,2
1115,200425,1
1136,200425,1
1155,200425,1
1156,200425,1
1157,200425,2
1163,200425,1
1176,200425,2
1177,200425,2
1178,200425,2
1179,200425,1
1194,200425,2
1197,200425,4
1198,200425,1
1213,200425,1
1214,200425,2
1215,200425,8
1216,200425,10
1218,200425,1
1228,200425,1
1229,200425,10
1230,200425,13
1231,200425,3
1242,200425,21
1243,200425,2
1244,200425,20
1245,200425,2
1256,200425,7
1257,200425,6
1258,200425,3
1259,200425,4
1270,200425,4
1271,200425,8
1272,200425,5
1275,200425,1
1282,200425,13
1283,200425,12
1284,200425,1
1294,200425,7
1295,200425,14
1306,200425,5
1307,200425,2
1328,200425,3
1339,200425,1
1364,200425,1
1719,200425,1
33,200427,2
46,200427,4
55,200427,1
60,200427,1
65,200427,1
72,200427,1
77,200427,1
91,200427,1
110,200427,1
111,200427,1
124,200427,1
125,200427,1
126,200427,3
127,200427,2
128,200427,1
141,200427,1
146,200427,3
149,200427,1
150,200427,1
168,200427,6
189,200427,3
206,200427,1
228,200427,1
229,200427,1
232,200427,1
254,200427,14
272,200427,6
274,200427,1
276,200427,36
277,200427,5
278,200427,1
279,200427,1
294,200427,3
295,200427,6
296,200427,3
299,200427,27
317,200427,7
321,200427,13
340,200427,3
342,200427,1
358,200427,1
405,200427,1
436,200427,2
454,200427,1
479,200427,4
509,200427,2
510,200427,1
554,200427,7
644,200427,1
650,200427,1
651,200427,3
662,200427,1
692,200427,1
706,200427,1
718,200427,7
720,200427,1
744,200427,1
770,200427,1
794,200427,3
797,200427,1
819,200427,2
876,200427,6
880,200427,1
884,200427,1
904,200427,2
905,200427,1
926,200427,2
927,200427,1
929,200427,4
931,200427,1
934,200427,1
946,200427,1
948,200427,1
951,200427,4
954,200427,9
955,200427,1
958,200427,1
969,200427,7
978,200427,1
979,200427,7
980,200427,2
982,200427,1
983,200427,1
984,200427,1
995,200427,2
998,200427,2
999,200427,1
1002,200427,2
1004,200427,2
1005,200427,3
1027,200427,1
1048,200427,1
1049,200427,1
1050,200427,1
1051,200427,1
1066,200427,1
1067,200427,4
1072,200427,8
1073,200427,1
1074,200427,3
1090,200427,1
1091,200427,1
1094,200427,3
1095,200427,4
1097,200427,1
1102,200427,1
1107,200427,1
1109,200427,2
1112,200427,13
1116,200427,1
1117,200427,2
1119,200427,2
1133,200427,3
1134,200427,14
1135,200427,2
1137,200427,1
1142,200427,1
1150,200427,4
1152,200427,1
1155,200427,3
1156,200427,4
1157,200427,7
1158,200427,3
1160,200427,2
1162,200427,1
1177,200427,11
1178,200427,7
1179,200427,5
1180,200427,3
1185,200427,2
1196,200427,4
1197,200427,22
1198,200427,11
1199,200427,2
1200,200427,1
1201,200427,3
1215,200427,9
1216,200427,18
1217,200427,3
1218,200427,3
1220,200427,1
1229,200427,11
1230,200427,12
1231,200427,5
1232,200427,6
1233,200427,1
1242,200427,6
1243,200427,6
1244,200427,17
1245,200427,3
1255,200427,1
1256,200427,4
1257,200427,17
1258,200427,9
1259,200427,3
1270,200427,1
1271,200427,12
1272,200427,6
1273,200427,2
1275,200427,1
1282,200427,23
1283,200427,19
1284,200427,4
1294,200427,17
1295,200427,8
1296,200427,1
1305,200427,2
1306,200427,7
1307,200427,5
1318,200427,1
1328,200427,1
1329,200427,1
1345,200427,1
1354,200427,1
1362,200427,1
1369,200427,2
1668,200427,1
46,200426,1
55,200426,1
72,200426,1
90,200426,1
91,200426,2
108,200426,1
110,200426,3
127,200426,3
129,200426,1
132,200426,1
165,200426,1
168,200426,1
169,200426,2
187,200426,1
208,200426,1
232,200426,1
234,200426,1
254,200426,18
272,200426,1
276,200426,14
277,200426,11
278,200426,1
295,200426,3
299,200426,24
321,200426,3
322,200426,1
339,200426,1
388,200426,2
396,200426,1
414,200426,1
430,200426,1
431,200426,1
435,200426,1
436,200426,1
438,200426,1
454,200426,1
482,200426,1
535,200426,1
554,200426,17
560,200426,1
616,200426,1
644,200426,1
651,200426,4
662,200426,1
675,200426,1
687,200426,1
691,200426,1
692,200426,1
696,200426,2
700,200426,1
713,200426,3
718,200426,4
767,200426,3
769,200426,1
770,200426,2
794,200426,3
819,200426,3
850,200426,1
853,200426,3
876,200426,2
926,200426,9
927,200426,1
929,200426,1
951,200426,2
954,200426,3
969,200426,1
976,200426,1
979,200426,2
980,200426,2
1004,200426,5
1005,200426,1
1023,200426,2
1024,200426,1
1026,200426,1
1029,200426,1
1045,200426,1
1048,200426,1
1049,200426,1
1072,200426,2
1075,200426,1
1090,200426,1
1092,200426,1
1093,200426,2
1094,200426,4
1095,200426,2
1096,200426,1
1109,200426,1
1112,200426,1
1114,200426,3
1117,200426,1
1123,200426,1
1152,200426,3
1156,200426,3
1157,200426,2
1163,200426,2
1176,200426,1
1177,200426,7
1178,200426,4
1179,200426,2
1180,200426,1
1196,200426,3
1197,200426,11
1198,200426,2
1199,200426,2
1213,200426,1
1214,200426,3
1215,200426,4
1216,200426,16
1217,200426,1
1218,200426,1
1228,200426,2
1229,200426,14
1230,200426,14
1231,200426,5
1232,200426,3
1242,200426,7
1243,200426,7
1244,200426,20
1245,200426,2
1256,200426,15
1257,200426,18
1258,200426,5
1259,200426,2
1270,200426,7
1271,200426,14
1272,200426,5
1282,200426,5
1283,200426,13
1284,200426,5
1294,200426,29
1295,200426,10
1305,200426,1
1306,200426,6
1307,200426,4
1318,200426,1
1319,200426,1
1329,200426,1
1339,200426,1
1364,200426,2
1367,200426,1
1719,200426,1
26,200428,2
33,200428,1
37,200428,2
40,200428,1
43,200428,1
46,200428,4
72,200428,4
82,200428,1
85,200428,1
88,200428,1
90,200428,1
91,200428,3
110,200428,8
125,200428,3
126,200428,1
127,200428,4
133,200428,1
146,200428,1
168,200428,1
169,200428,3
174,200428,1
190,200428,1
210,200428,1
211,200428,2
212,200428,1
232,200428,2
233,200428,3
253,200428,2
254,200428,40
256,200428,1
257,200428,1
272,200428,3
273,200428,1
276,200428,33
277,200428,9
278,200428,2
294,200428,4
295,200428,3
299,200428,53
300,200428,2
301,200428,1
317,200428,6
321,200428,3
340,200428,2
344,200428,2
347,200428,2
383,200428,1
388,200428,1
390,200428,1
413,200428,1
428,200428,1
431,200428,2
433,200428,1
436,200428,2
476,200428,1
479,200428,1
509,200428,3
510,200428,1
528,200428,1
532,200428,1
554,200428,87
586,200428,1
644,200428,1
650,200428,1
662,200428,1
687,200428,1
692,200428,4
696,200428,2
713,200428,5
718,200428,14
726,200428,1
744,200428,1
745,200428,1
767,200428,2
770,200428,12
794,200428,3
819,200428,1
823,200428,1
832,200428,1
895,200428,1
929,200428,1
941,200428,1
951,200428,4
954,200428,3
955,200428,1
958,200428,2
969,200428,2
979,200428,4
980,200428,2
998,200428,2
999,200428,1
1004,200428,4
1005,200428,11
1023,200428,2
1026,200428,2
1027,200428,1
1030,200428,1
1044,200428,1
1045,200428,2
1047,200428,1
1048,200428,3
1049,200428,1
1050,200428,2
1052,200428,1
1067,200428,1
1070,200428,1
1071,200428,2
1072,200428,9
1073,200428,3
1074,200428,1
1090,200428,1
1091,200428,2
1092,200428,1
1093,200428,1
1094,200428,4
1095,200428,1
1096,200428,1
1109,200428,1
1110,200428,1
1112,200428,8
1117,200428,2
1134,200428,6
1135,200428,1
1137,200428,2
1150,200428,2
1155,200428,5
1156,200428,1
1157,200428,6
1173,200428,1
1177,200428,3
1178,200428,7
1179,200428,4
1194,200428,1
1196,200428,3
1197,200428,43
1198,200428,12
1199,200428,12
1200,200428,1
1201,200428,4
1203,200428,1
1213,200428,1
1214,200428,1
1215,200428,14
1216,200428,21
1217,200428,2
1218,200428,2
1223,200428,1
1228,200428,3
1229,200428,9
1230,200428,22
1231,200428,4
1232,200428,6
1242,200428,7
1243,200428,15
1244,200428,32
1245,200428,7
1256,200428,13
1257,200428,35
1258,200428,12
1259,200428,3
1270,200428,2
1271,200428,24
1272,200428,8
1273,200428,1
1274,200428,1
1282,200428,29
1283,200428,19
1284,200428,3
1294,200428,25
1295,200428,8
1305,200428,1
1306,200428,7
1307,200428,4
1318,200428,2
1319,200428,2
1328,200428,1
1336,200428,1
1339,200428,1
1364,200428,1
1675,200428,1
1719,200428,1
33,200430,2
37,200430,1
46,200430,4
52,200430,2
72,200430,2
82,200430,6
91,200430,5
108,200430,1
110,200430,1
124,200430,1
125,200430,1
126,200430,1
127,200430,3
143,200430,1
146,200430,1
168,200430,3
208,200430,1
228,200430,1
229,200430,1
232,200430,2
233,200430,3
249,200430,1
251,200430,1
253,200430,1
254,200430,25
256,200430,1
270,200430,1
272,200430,3
276,200430,26
277,200430,7
278,200430,3
295,200430,5
296,200430,1
299,200430,28
317,200430,15
321,200430,4
322,200430,1
340,200430,1
344,200430,3
346,200430,1
388,200430,1
405,200430,1
407,200430,1
435,200430,2
436,200430,2
454,200430,1
479,200430,3
509,200430,1
527,200430,1
528,200430,1
554,200430,43
561,200430,1
651,200430,1
662,200430,3
679,200430,1
718,200430,9
745,200430,1
767,200430,2
769,200430,1
770,200430,2
794,200430,8
797,200430,2
818,200430,1
819,200430,6
820,200430,1
880,200430,1
886,200430,1
904,200430,1
927,200430,2
929,200430,8
930,200430,1
944,200430,1
951,200430,6
954,200430,4
957,200430,1
969,200430,4
979,200430,5
985,200430,1
1004,200430,3
1005,200430,1
1018,200430,1
1026,200430,1
1028,200430,1
1032,200430,1
1045,200430,1
1048,200430,1
1050,200430,2
1064,200430,1
1067,200430,1
1068,200430,2
1072,200430,1
1073,200430,6
1088,200430,2
1091,200430,3
1092,200430,1
1094,200430,1
1095,200430,2
1097,200430,1
1109,200430,2
1112,200430,8
1117,200430,1
1135,200430,1
1150,200430,1
1152,200430,1
1155,200430,1
1157,200430,5
1158,200430,2
1160,200430,1
1177,200430,6
1178,200430,3
1179,200430,4
1180,200430,2
1196,200430,3
1197,200430,5
1198,200430,10
1199,200430,5
1201,200430,1
1214,200430,3
1215,200430,12
1216,200430,14
1217,200430,7
1227,200430,1
1228,200430,2
1229,200430,9
1230,200430,15
1231,200430,11
1232,200430,3
1233,200430,1
1238,200430,1
1242,200430,11
1243,200430,18
1244,200430,28
1245,200430,8
1256,200430,5
1257,200430,29
1258,200430,11
1259,200430,4
1270,200430,3
1271,200430,24
1272,200430,5
1273,200430,1
1282,200430,29
1283,200430,18
1284,200430,5
1294,200430,28
1295,200430,9
1306,200430,5
1307,200430,4
1309,200430,2
1318,200430,2
1328,200430,2
1336,200430,1
1345,200430,1
1350,200430,1
1362,200430,1
1364,200430,1
1369,200430,2
1518,200430,1
1600,200430,1
1719,200430,3
37,200501,2
46,200501,5
57,200501,1
60,200501,3
72,200501,3
82,200501,1
88,200501,1
90,200501,1
104,200501,1
109,200501,1
110,200501,7
124,200501,2
127,200501,7
145,200501,1
174,200501,1
190,200501,1
194,200501,1
206,200501,1
210,200501,1
211,200501,2
212,200501,1
232,200501,2
234,200501,1
249,200501,1
252,200501,1
254,200501,24
255,200501,1
256,200501,1
272,200501,1
274,200501,1
276,200501,24
277,200501,5
279,200501,1
294,200501,10
295,200501,3
298,200501,1
299,200501,28
300,200501,3
317,200501,2
321,200501,9
323,200501,2
